,filename,partition,semantic_label,numeric_label
3283,03283.png,train,museu_nacional_dart_de_catalunya,3
3284,03284.png,train,pantheon,4
3285,03285.png,train,hofburg_imperial_palace,5
3286,03286.png,train,berlin_cathedral,6
3287,03287.png,train,hagia_sophia,7
3288,03288.png,train,gaudi_casa_batllo_barcelona,8
3289,03289.png,train,st_stephen_cathedral_vienna,9
3290,03290.png,train,colosseum,0
3291,03291.png,train,petronas_towers,1
3292,03292.png,train,rialto_bridge,2
3293,03293.png,train,museu_nacional_dart_de_catalunya,3
3294,03294.png,train,pantheon,4
3295,03295.png,train,hofburg_imperial_palace,5
3296,03296.png,train,berlin_cathedral,6
3297,03297.png,train,hagia_sophia,7
3298,03298.png,train,gaudi_casa_batllo_barcelona,8
3299,03299.png,train,st_stephen_cathedral_vienna,9
3300,03300.png,train,colosseum,0
3301,03301.png,train,petronas_towers,1
3302,03302.png,train,rialto_bridge,2
3303,03303.png,train,museu_nacional_dart_de_catalunya,3
3304,03304.png,train,pantheon,4
3305,03305.png,train,hofburg_imperial_palace,5
3306,03306.png,train,berlin_cathedral,6
3307,03307.png,train,hagia_sophia,7
3308,03308.png,train,gaudi_casa_batllo_barcelona,8
3309,03309.png,train,st_stephen_cathedral_vienna,9
3310,03310.png,train,colosseum,0
3311,03311.png,train,petronas_towers,1
3312,03312.png,train,rialto_bridge,2
3313,03313.png,train,museu_nacional_dart_de_catalunya,3
3314,03314.png,train,pantheon,4
3315,03315.png,train,hofburg_imperial_palace,5
3316,03316.png,train,berlin_cathedral,6
3317,03317.png,train,hagia_sophia,7
3318,03318.png,train,gaudi_casa_batllo_barcelona,8
3319,03319.png,train,st_stephen_cathedral_vienna,9
3320,03320.png,train,colosseum,0
3321,03321.png,train,petronas_towers,1
3322,03322.png,train,rialto_bridge,2
3323,03323.png,train,museu_nacional_dart_de_catalunya,3
3324,03324.png,train,pantheon,4
3325,03325.png,train,hofburg_imperial_palace,5
3326,03326.png,train,berlin_cathedral,6
3327,03327.png,train,hagia_sophia,7
3328,03328.png,train,gaudi_casa_batllo_barcelona,8
3329,03329.png,train,st_stephen_cathedral_vienna,9
3330,03330.png,train,colosseum,0
3331,03331.png,train,petronas_towers,1
3332,03332.png,train,rialto_bridge,2
3333,03333.png,train,museu_nacional_dart_de_catalunya,3
3334,03334.png,train,pantheon,4
3335,03335.png,train,hofburg_imperial_palace,5
3336,03336.png,train,berlin_cathedral,6
3337,03337.png,train,hagia_sophia,7
3338,03338.png,train,gaudi_casa_batllo_barcelona,8
3339,03339.png,train,st_stephen_cathedral_vienna,9
3340,03340.png,train,colosseum,0
3341,03341.png,train,petronas_towers,1
3342,03342.png,train,rialto_bridge,2
3343,03343.png,train,museu_nacional_dart_de_catalunya,3
3344,03344.png,train,pantheon,4
3345,03345.png,train,hofburg_imperial_palace,5
3346,03346.png,train,berlin_cathedral,6
3347,03347.png,train,hagia_sophia,7
3348,03348.png,train,gaudi_casa_batllo_barcelona,8
3349,03349.png,train,st_stephen_cathedral_vienna,9
3350,03350.png,train,colosseum,0
3351,03351.png,train,petronas_towers,1
3352,03352.png,train,rialto_bridge,2
3353,03353.png,train,museu_nacional_dart_de_catalunya,3
3354,03354.png,train,pantheon,4
3355,03355.png,train,hofburg_imperial_palace,5
3356,03356.png,train,berlin_cathedral,6
3357,03357.png,train,hagia_sophia,7
3358,03358.png,train,gaudi_casa_batllo_barcelona,8
3359,03359.png,train,st_stephen_cathedral_vienna,9
3360,03360.png,train,colosseum,0
3361,03361.png,train,petronas_towers,1
3362,03362.png,train,rialto_bridge,2
3363,03363.png,train,museu_nacional_dart_de_catalunya,3
3364,03364.png,train,pantheon,4
3365,03365.png,train,hofburg_imperial_palace,5
3366,03366.png,train,berlin_cathedral,6
3367,03367.png,train,hagia_sophia,7
3368,03368.png,train,gaudi_casa_batllo_barcelona,8
3369,03369.png,train,st_stephen_cathedral_vienna,9
3370,03370.png,train,colosseum,0
3371,03371.png,train,petronas_towers,1
3372,03372.png,train,rialto_bridge,2
3373,03373.png,train,museu_nacional_dart_de_catalunya,3
3374,03374.png,train,pantheon,4
3375,03375.png,train,hofburg_imperial_palace,5
3376,03376.png,train,berlin_cathedral,6
3377,03377.png,train,hagia_sophia,7
3378,03378.png,train,gaudi_casa_batllo_barcelona,8
3379,03379.png,train,st_stephen_cathedral_vienna,9
3380,03380.png,train,colosseum,0
3381,03381.png,train,petronas_towers,1
3382,03382.png,train,rialto_bridge,2
3383,03383.png,train,museu_nacional_dart_de_catalunya,3
3384,03384.png,train,pantheon,4
3385,03385.png,train,hofburg_imperial_palace,5
3386,03386.png,train,berlin_cathedral,6
3387,03387.png,train,hagia_sophia,7
3388,03388.png,train,gaudi_casa_batllo_barcelona,8
3389,03389.png,train,st_stephen_cathedral_vienna,9
3390,03390.png,train,colosseum,0
3391,03391.png,train,petronas_towers,1
3392,03392.png,train,rialto_bridge,2
3393,03393.png,train,museu_nacional_dart_de_catalunya,3
3394,03394.png,train,pantheon,4
3395,03395.png,train,hofburg_imperial_palace,5
3396,03396.png,train,berlin_cathedral,6
3397,03397.png,train,hagia_sophia,7
3398,03398.png,train,gaudi_casa_batllo_barcelona,8
3399,03399.png,train,st_stephen_cathedral_vienna,9
3400,03400.png,train,colosseum,0
3401,03401.png,train,petronas_towers,1
3402,03402.png,train,rialto_bridge,2
3403,03403.png,train,museu_nacional_dart_de_catalunya,3
3404,03404.png,train,pantheon,4
3405,03405.png,train,hofburg_imperial_palace,5
3406,03406.png,train,berlin_cathedral,6
3407,03407.png,train,hagia_sophia,7
3408,03408.png,train,gaudi_casa_batllo_barcelona,8
3409,03409.png,train,st_stephen_cathedral_vienna,9
3410,03410.png,train,colosseum,0
3411,03411.png,train,petronas_towers,1
3412,03412.png,train,rialto_bridge,2
3413,03413.png,train,museu_nacional_dart_de_catalunya,3
3414,03414.png,train,pantheon,4
3415,03415.png,train,hofburg_imperial_palace,5
3416,03416.png,train,berlin_cathedral,6
3417,03417.png,train,hagia_sophia,7
3418,03418.png,train,gaudi_casa_batllo_barcelona,8
3419,03419.png,train,st_stephen_cathedral_vienna,9
3420,03420.png,train,colosseum,0
3421,03421.png,train,petronas_towers,1
3422,03422.png,train,rialto_bridge,2
3423,03423.png,train,museu_nacional_dart_de_catalunya,3
3424,03424.png,train,pantheon,4
3425,03425.png,train,hofburg_imperial_palace,5
3426,03426.png,train,berlin_cathedral,6
3427,03427.png,train,hagia_sophia,7
3428,03428.png,train,gaudi_casa_batllo_barcelona,8
3429,03429.png,train,st_stephen_cathedral_vienna,9
3430,03430.png,train,colosseum,0
3431,03431.png,train,petronas_towers,1
3432,03432.png,train,rialto_bridge,2
3433,03433.png,train,museu_nacional_dart_de_catalunya,3
3434,03434.png,train,pantheon,4
3435,03435.png,train,hofburg_imperial_palace,5
3436,03436.png,train,berlin_cathedral,6
3437,03437.png,train,hagia_sophia,7
3438,03438.png,train,gaudi_casa_batllo_barcelona,8
3439,03439.png,train,st_stephen_cathedral_vienna,9
3440,03440.png,train,colosseum,0
3441,03441.png,train,petronas_towers,1
3442,03442.png,train,rialto_bridge,2
3443,03443.png,train,museu_nacional_dart_de_catalunya,3
3444,03444.png,train,pantheon,4
3445,03445.png,train,hofburg_imperial_palace,5
3446,03446.png,train,berlin_cathedral,6
3447,03447.png,train,hagia_sophia,7
3448,03448.png,train,gaudi_casa_batllo_barcelona,8
3449,03449.png,train,st_stephen_cathedral_vienna,9
3450,03450.png,train,colosseum,0
3451,03451.png,train,petronas_towers,1
3452,03452.png,train,rialto_bridge,2
3453,03453.png,train,museu_nacional_dart_de_catalunya,3
3454,03454.png,train,pantheon,4
3455,03455.png,train,hofburg_imperial_palace,5
3456,03456.png,train,berlin_cathedral,6
3457,03457.png,train,hagia_sophia,7
3458,03458.png,train,gaudi_casa_batllo_barcelona,8
3459,03459.png,train,st_stephen_cathedral_vienna,9
3460,03460.png,train,colosseum,0
3461,03461.png,train,petronas_towers,1
3462,03462.png,train,rialto_bridge,2
3463,03463.png,train,museu_nacional_dart_de_catalunya,3
3464,03464.png,train,pantheon,4
3465,03465.png,train,hofburg_imperial_palace,5
3466,03466.png,train,berlin_cathedral,6
3467,03467.png,train,hagia_sophia,7
3468,03468.png,train,gaudi_casa_batllo_barcelona,8
3469,03469.png,train,st_stephen_cathedral_vienna,9
3470,03470.png,train,colosseum,0
3471,03471.png,train,petronas_towers,1
3472,03472.png,train,rialto_bridge,2
3473,03473.png,train,museu_nacional_dart_de_catalunya,3
3474,03474.png,train,pantheon,4
3475,03475.png,train,hofburg_imperial_palace,5
3476,03476.png,train,berlin_cathedral,6
3477,03477.png,train,hagia_sophia,7
3478,03478.png,train,gaudi_casa_batllo_barcelona,8
3479,03479.png,train,st_stephen_cathedral_vienna,9
3480,03480.png,train,colosseum,0
3481,03481.png,train,petronas_towers,1
3482,03482.png,train,rialto_bridge,2
3483,03483.png,train,museu_nacional_dart_de_catalunya,3
3484,03484.png,train,pantheon,4
3485,03485.png,train,hofburg_imperial_palace,5
3486,03486.png,train,berlin_cathedral,6
3487,03487.png,train,hagia_sophia,7
3488,03488.png,train,gaudi_casa_batllo_barcelona,8
3489,03489.png,train,st_stephen_cathedral_vienna,9
3490,03490.png,train,colosseum,0
3491,03491.png,train,petronas_towers,1
3492,03492.png,train,rialto_bridge,2
3493,03493.png,train,museu_nacional_dart_de_catalunya,3
3494,03494.png,train,pantheon,4
3495,03495.png,train,hofburg_imperial_palace,5
3496,03496.png,train,berlin_cathedral,6
3497,03497.png,train,hagia_sophia,7
3498,03498.png,train,gaudi_casa_batllo_barcelona,8
3499,03499.png,train,st_stephen_cathedral_vienna,9
3500,03500.png,train,colosseum,0
3501,03501.png,train,petronas_towers,1
3502,03502.png,train,rialto_bridge,2
3503,03503.png,train,museu_nacional_dart_de_catalunya,3
3504,03504.png,train,pantheon,4
3505,03505.png,train,hofburg_imperial_palace,5
3506,03506.png,train,berlin_cathedral,6
3507,03507.png,train,hagia_sophia,7
3508,03508.png,train,gaudi_casa_batllo_barcelona,8
3509,03509.png,train,st_stephen_cathedral_vienna,9
3510,03510.png,train,colosseum,0
3511,03511.png,train,petronas_towers,1
3512,03512.png,train,rialto_bridge,2
3513,03513.png,train,museu_nacional_dart_de_catalunya,3
3514,03514.png,train,pantheon,4
3515,03515.png,train,hofburg_imperial_palace,5
3516,03516.png,train,berlin_cathedral,6
3517,03517.png,train,hagia_sophia,7
3518,03518.png,train,gaudi_casa_batllo_barcelona,8
3519,03519.png,train,st_stephen_cathedral_vienna,9
3520,03520.png,train,colosseum,0
3521,03521.png,train,petronas_towers,1
3522,03522.png,train,rialto_bridge,2
3523,03523.png,train,museu_nacional_dart_de_catalunya,3
3524,03524.png,train,pantheon,4
3525,03525.png,train,hofburg_imperial_palace,5
3526,03526.png,train,berlin_cathedral,6
3527,03527.png,train,hagia_sophia,7
3528,03528.png,train,gaudi_casa_batllo_barcelona,8
3529,03529.png,train,st_stephen_cathedral_vienna,9
3530,03530.png,train,colosseum,0
3531,03531.png,train,petronas_towers,1
3532,03532.png,train,rialto_bridge,2
3533,03533.png,train,museu_nacional_dart_de_catalunya,3
3534,03534.png,train,pantheon,4
3535,03535.png,train,hofburg_imperial_palace,5
3536,03536.png,train,berlin_cathedral,6
3537,03537.png,train,hagia_sophia,7
3538,03538.png,train,gaudi_casa_batllo_barcelona,8
3539,03539.png,train,st_stephen_cathedral_vienna,9
3540,03540.png,train,colosseum,0
3541,03541.png,train,petronas_towers,1
3542,03542.png,train,rialto_bridge,2
3543,03543.png,train,museu_nacional_dart_de_catalunya,3
3544,03544.png,train,pantheon,4
3545,03545.png,train,hofburg_imperial_palace,5
3546,03546.png,train,berlin_cathedral,6
3547,03547.png,train,hagia_sophia,7
3548,03548.png,train,gaudi_casa_batllo_barcelona,8
3549,03549.png,train,st_stephen_cathedral_vienna,9
3550,03550.png,train,colosseum,0
3551,03551.png,train,petronas_towers,1
3552,03552.png,train,rialto_bridge,2
3553,03553.png,train,museu_nacional_dart_de_catalunya,3
3554,03554.png,train,pantheon,4
3555,03555.png,train,hofburg_imperial_palace,5
3556,03556.png,train,berlin_cathedral,6
3557,03557.png,train,hagia_sophia,7
3558,03558.png,train,gaudi_casa_batllo_barcelona,8
3559,03559.png,train,st_stephen_cathedral_vienna,9
3560,03560.png,train,colosseum,0
3561,03561.png,train,petronas_towers,1
3562,03562.png,train,rialto_bridge,2
3563,03563.png,train,museu_nacional_dart_de_catalunya,3
3564,03564.png,train,pantheon,4
3565,03565.png,train,hofburg_imperial_palace,5
3566,03566.png,train,berlin_cathedral,6
3567,03567.png,train,hagia_sophia,7
3568,03568.png,train,gaudi_casa_batllo_barcelona,8
3569,03569.png,train,st_stephen_cathedral_vienna,9
3570,03570.png,train,colosseum,0
3571,03571.png,train,petronas_towers,1
3572,03572.png,train,rialto_bridge,2
3573,03573.png,train,museu_nacional_dart_de_catalunya,3
3574,03574.png,train,pantheon,4
3575,03575.png,train,hofburg_imperial_palace,5
3576,03576.png,train,berlin_cathedral,6
3577,03577.png,train,hagia_sophia,7
3578,03578.png,train,gaudi_casa_batllo_barcelona,8
3579,03579.png,train,st_stephen_cathedral_vienna,9
3580,03580.png,train,colosseum,0
3581,03581.png,train,petronas_towers,1
3582,03582.png,train,rialto_bridge,2
3583,03583.png,train,museu_nacional_dart_de_catalunya,3
3584,03584.png,train,pantheon,4
3585,03585.png,train,hofburg_imperial_palace,5
3586,03586.png,train,berlin_cathedral,6
3587,03587.png,train,hagia_sophia,7
3588,03588.png,train,gaudi_casa_batllo_barcelona,8
3589,03589.png,train,st_stephen_cathedral_vienna,9
3590,03590.png,train,colosseum,0
3591,03591.png,train,petronas_towers,1
3592,03592.png,train,rialto_bridge,2
3593,03593.png,train,museu_nacional_dart_de_catalunya,3
3594,03594.png,train,pantheon,4
3595,03595.png,train,hofburg_imperial_palace,5
3596,03596.png,train,berlin_cathedral,6
3597,03597.png,train,hagia_sophia,7
3598,03598.png,train,gaudi_casa_batllo_barcelona,8
3599,03599.png,train,st_stephen_cathedral_vienna,9
3600,03600.png,train,colosseum,0
3601,03601.png,train,petronas_towers,1
3602,03602.png,train,rialto_bridge,2
3603,03603.png,train,museu_nacional_dart_de_catalunya,3
3604,03604.png,train,pantheon,4
3605,03605.png,train,hofburg_imperial_palace,5
3606,03606.png,train,berlin_cathedral,6
3607,03607.png,train,hagia_sophia,7
3608,03608.png,train,gaudi_casa_batllo_barcelona,8
3609,03609.png,train,st_stephen_cathedral_vienna,9
3610,03610.png,train,colosseum,0
3611,03611.png,train,petronas_towers,1
3612,03612.png,train,rialto_bridge,2
3613,03613.png,train,museu_nacional_dart_de_catalunya,3
3614,03614.png,train,pantheon,4
3615,03615.png,train,hofburg_imperial_palace,5
3616,03616.png,train,berlin_cathedral,6
3617,03617.png,train,hagia_sophia,7
3618,03618.png,train,gaudi_casa_batllo_barcelona,8
3619,03619.png,train,st_stephen_cathedral_vienna,9
3620,03620.png,train,colosseum,0
3621,03621.png,train,petronas_towers,1
3622,03622.png,train,rialto_bridge,2
3623,03623.png,train,museu_nacional_dart_de_catalunya,3
3624,03624.png,train,pantheon,4
3625,03625.png,train,hofburg_imperial_palace,5
3626,03626.png,train,berlin_cathedral,6
3627,03627.png,train,hagia_sophia,7
3628,03628.png,train,gaudi_casa_batllo_barcelona,8
3629,03629.png,train,st_stephen_cathedral_vienna,9
3630,03630.png,train,colosseum,0
3631,03631.png,train,petronas_towers,1
3632,03632.png,train,rialto_bridge,2
3633,03633.png,train,museu_nacional_dart_de_catalunya,3
3634,03634.png,train,pantheon,4
3635,03635.png,train,hofburg_imperial_palace,5
3636,03636.png,train,berlin_cathedral,6
3637,03637.png,train,hagia_sophia,7
3638,03638.png,train,gaudi_casa_batllo_barcelona,8
3639,03639.png,train,st_stephen_cathedral_vienna,9
3640,03640.png,train,colosseum,0
3641,03641.png,train,petronas_towers,1
3642,03642.png,train,rialto_bridge,2
3643,03643.png,train,museu_nacional_dart_de_catalunya,3
3644,03644.png,train,pantheon,4
3645,03645.png,train,hofburg_imperial_palace,5
3646,03646.png,train,berlin_cathedral,6
3647,03647.png,train,hagia_sophia,7
3648,03648.png,train,gaudi_casa_batllo_barcelona,8
3649,03649.png,train,st_stephen_cathedral_vienna,9
3650,03650.png,train,colosseum,0
3651,03651.png,train,petronas_towers,1
3652,03652.png,train,rialto_bridge,2
3653,03653.png,train,museu_nacional_dart_de_catalunya,3
3654,03654.png,train,pantheon,4
3655,03655.png,train,hofburg_imperial_palace,5
3656,03656.png,train,berlin_cathedral,6
3657,03657.png,train,hagia_sophia,7
3658,03658.png,train,gaudi_casa_batllo_barcelona,8
3659,03659.png,train,st_stephen_cathedral_vienna,9
3660,03660.png,train,colosseum,0
3661,03661.png,train,petronas_towers,1
3662,03662.png,train,rialto_bridge,2
3663,03663.png,train,museu_nacional_dart_de_catalunya,3
3664,03664.png,train,pantheon,4
3665,03665.png,train,hofburg_imperial_palace,5
3666,03666.png,train,berlin_cathedral,6
3667,03667.png,train,hagia_sophia,7
3668,03668.png,train,gaudi_casa_batllo_barcelona,8
3669,03669.png,train,st_stephen_cathedral_vienna,9
3670,03670.png,train,colosseum,0
3671,03671.png,train,petronas_towers,1
3672,03672.png,train,rialto_bridge,2
3673,03673.png,train,museu_nacional_dart_de_catalunya,3
3674,03674.png,train,pantheon,4
3675,03675.png,train,hofburg_imperial_palace,5
3676,03676.png,train,berlin_cathedral,6
3677,03677.png,train,hagia_sophia,7
3678,03678.png,train,gaudi_casa_batllo_barcelona,8
3679,03679.png,train,st_stephen_cathedral_vienna,9
3680,03680.png,train,colosseum,0
3681,03681.png,train,petronas_towers,1
3682,03682.png,train,rialto_bridge,2
3683,03683.png,train,museu_nacional_dart_de_catalunya,3
3684,03684.png,train,pantheon,4
3685,03685.png,train,hofburg_imperial_palace,5
3686,03686.png,train,berlin_cathedral,6
3687,03687.png,train,hagia_sophia,7
3688,03688.png,train,gaudi_casa_batllo_barcelona,8
3689,03689.png,train,st_stephen_cathedral_vienna,9
3690,03690.png,train,colosseum,0
3691,03691.png,train,petronas_towers,1
3692,03692.png,train,rialto_bridge,2
3693,03693.png,train,museu_nacional_dart_de_catalunya,3
3694,03694.png,train,pantheon,4
3695,03695.png,train,hofburg_imperial_palace,5
3696,03696.png,train,berlin_cathedral,6
3697,03697.png,train,hagia_sophia,7
3698,03698.png,train,gaudi_casa_batllo_barcelona,8
3699,03699.png,train,st_stephen_cathedral_vienna,9
3700,03700.png,train,colosseum,0
3701,03701.png,train,petronas_towers,1
3702,03702.png,train,rialto_bridge,2
3703,03703.png,train,museu_nacional_dart_de_catalunya,3
3704,03704.png,train,pantheon,4
3705,03705.png,train,hofburg_imperial_palace,5
3706,03706.png,train,berlin_cathedral,6
3707,03707.png,train,hagia_sophia,7
3708,03708.png,train,gaudi_casa_batllo_barcelona,8
3709,03709.png,train,st_stephen_cathedral_vienna,9
3710,03710.png,train,colosseum,0
3711,03711.png,train,petronas_towers,1
3712,03712.png,train,rialto_bridge,2
3713,03713.png,train,museu_nacional_dart_de_catalunya,3
3714,03714.png,train,pantheon,4
3715,03715.png,train,hofburg_imperial_palace,5
3716,03716.png,train,berlin_cathedral,6
3717,03717.png,train,hagia_sophia,7
3718,03718.png,train,gaudi_casa_batllo_barcelona,8
3719,03719.png,train,st_stephen_cathedral_vienna,9
3720,03720.png,train,colosseum,0
3721,03721.png,train,petronas_towers,1
3722,03722.png,train,rialto_bridge,2
